id,orden,palabra,valoracion,estimulo
-M9E8gmxN_yG_ULCW0S0,5,customizacion,8,Big data
-M9EO0e_Q3M4MCHaMy1c,1,informacion,7,Ciencia de datos
-M9EO0e_Q3M4MCHaMy1c,2,cantidad,5,Ciencia de datos
-M9EO0e_Q3M4MCHaMy1c,3,calidad,5,Ciencia de datos
-M9EO0e_Q3M4MCHaMy1c,4,paqueter_r,5,Ciencia de datos
-M9EO0e_Q3M4MCHaMy1c,5,mapas,10,Ciencia de datos
-M9EWwaFeg9LBgl92-d8,1,robot,2,Inteligencia artificial
-M9EWwaFeg9LBgl92-d8,2,spilberg,0,Inteligencia artificial
-M9EWwaFeg9LBgl92-d8,3,placa_el_verde,8,Inteligencia artificial
-M9EWwaFeg9LBgl92-d8,4,software,10,Inteligencia artificial
-M9EWwaFeg9LBgl92-d8,5,desarrollo,10,Inteligencia artificial
-M9EXSkfYgbBkB6bxg7V,1,robotico,8,Inteligencia artificial
-M9EXSkfYgbBkB6bxg7V,2,avance_tecnologico,9,Inteligencia artificial
-M9EXSkfYgbBkB6bxg7V,3,desempleo,2,Inteligencia artificial
-M9EXSkfYgbBkB6bxg7V,4,operatividad,10,Inteligencia artificial
-M9EXSkfYgbBkB6bxg7V,5,eficiencia,10,Inteligencia artificial
-M9Ep-enJqhJlq9KqFb8,1,saber,0,Conocimiento
-M9Ep-enJqhJlq9KqFb8,2,informacion,3,Conocimiento
-M9Ep-enJqhJlq9KqFb8,3,cultura,0,Conocimiento
-M9Ep-enJqhJlq9KqFb8,4,comunicacion,3,Conocimiento
-M9Ep-enJqhJlq9KqFb8,5,educacion,1,Conocimiento
-M9FJc5oq3wkoSf3tMeR,1,grande_dato,10,Big data
-M9FJc5oq3wkoSf3tMeR,2,informatica,10,Big data
-M9FJc5oq3wkoSf3tMeR,3,red,10,Big data
-M9FJc5oq3wkoSf3tMeR,4,almacenamiento,10,Big data
-M9FJc5oq3wkoSf3tMeR,5,informacion,10,Big data
-M9FiEZdj-cr7fnwPpsC,1,informacion,10,Big data
-M9FiEZdj-cr7fnwPpsC,2,complejidad,5,Big data
-M9FiEZdj-cr7fnwPpsC,3,procesamiento,10,Big data
-M9FiEZdj-cr7fnwPpsC,4,criterio,10,Big data
-M9FiEZdj-cr7fnwPpsC,5,analisis,10,Big data
-M9GBxdGZWSrDeKo1rQ9,1,informacion,7,Big data
-M9GBxdGZWSrDeKo1rQ9,2,internet,7,Big data
-M9GBxdGZWSrDeKo1rQ9,3,dato,4,Big data
-M9GBxdGZWSrDeKo1rQ9,4,mucho,5,Big data
-M9GBxdGZWSrDeKo1rQ9,5,cantidad,5,Big data
-M9GCEqL5nEnaln75HqC,1,aprendizaje,10,Conocimiento
-M9GCEqL5nEnaln75HqC,2,saber,9,Conocimiento
-M9GCEqL5nEnaln75HqC,3,estudio,10,Conocimiento
-M9GCEqL5nEnaln75HqC,4,libro,9,Conocimiento
-M9GCEqL5nEnaln75HqC,5,desarrollo,10,Conocimiento
-M9GRVyeExciSeN6GdBj,1,robot,5,Inteligencia artificial
-M9GRVyeExciSeN6GdBj,2,computadora,8,Inteligencia artificial
-M9GRVyeExciSeN6GdBj,3,celular,8,Inteligencia artificial
-M9GRVyeExciSeN6GdBj,4,visor_vr,8,Inteligencia artificial
-M9GRVyeExciSeN6GdBj,5,alexa,3,Inteligencia artificial
-M9GqDkPnPRS7bfDFjhi,1,computadora,10,Ciencia de datos
-M9GqDkPnPRS7bfDFjhi,2,numero,9,Ciencia de datos
-M9GqDkPnPRS7bfDFjhi,3,programacion,8,Ciencia de datos
-M9GqDkPnPRS7bfDFjhi,4,registro,8,Ciencia de datos
-M9GqDkPnPRS7bfDFjhi,5,prueba,8,Ciencia de datos
-M9H2eojmdGPTW-Ae22x,1,saber,8,Conocimiento
-M9H2eojmdGPTW-Ae22x,2,conocer,8,Conocimiento
-M9H2eojmdGPTW-Ae22x,3,pensamiento,7,Conocimiento
-M9H2eojmdGPTW-Ae22x,4,razonamiento,8,Conocimiento
-M9H2eojmdGPTW-Ae22x,5,inteligencia,8,Conocimiento
-M9H38o-60GFhK2j-kZq,1,investigacion,8,Ciencia de datos
-M9H38o-60GFhK2j-kZq,2,conocimiento,10,Ciencia de datos
-M9H38o-60GFhK2j-kZq,3,informacion,7,Ciencia de datos
-M9H38o-60GFhK2j-kZq,4,saber,7,Ciencia de datos
-M9H38o-60GFhK2j-kZq,5,experimento,7,Ciencia de datos
-M9IVj2bLFYgLX54AGya,1,informacion,10,Big data
-M9IVj2bLFYgLX54AGya,2,abundante,10,Big data
-M9IVj2bLFYgLX54AGya,3,algoritmo,5,Big data
-M9IVj2bLFYgLX54AGya,4,opinion_publico,5,Big data
-M9IVj2bLFYgLX54AGya,5,consumo,5,Big data
-M9J1ssfTSBAt_2bUx9z,1,reemplazo,0,Inteligencia artificial
-M9J1ssfTSBAt_2bUx9z,2,avance,10,Inteligencia artificial
-M9J1ssfTSBAt_2bUx9z,3,futuro,5,Inteligencia artificial
-M9J1ssfTSBAt_2bUx9z,4,control,3,Inteligencia artificial
-M9J1ssfTSBAt_2bUx9z,5,poder,2,Inteligencia artificial
-M9J2S7bG1MLAXg9zZ5L,1,informacion,10,Big data
-M9J2S7bG1MLAXg9zZ5L,2,manejo,5,Big data
-M9J2S7bG1MLAXg9zZ5L,3,evolucion,10,Big data
-M9J2S7bG1MLAXg9zZ5L,4,mercado,5,Big data
-M9J2S7bG1MLAXg9zZ5L,5,competencia,0,Big data
-M9JITBzSs6evKE5hC-l,1,mucho,2,Big data
-M9JITBzSs6evKE5hC-l,2,grande,2,Big data
-M9JITBzSs6evKE5hC-l,3,importante,10,Big data
-M9JITBzSs6evKE5hC-l,4,leer,9,Big data
-M9JITBzSs6evKE5hC-l,5,concentracion,10,Big data
-M9JL3Zf1JSkgVqeYSGH,1,datar_analytic,10,Big data
-M9JL3Zf1JSkgVqeYSGH,2,informacion,10,Big data
-M9JL3Zf1JSkgVqeYSGH,3,mineria_dato,10,Big data
-M9JL3Zf1JSkgVqeYSGH,4,analisis_estadistico,10,Big data
-M9JL3Zf1JSkgVqeYSGH,5,machine_learning,10,Big data
-M9JL7H40q-ix2XYz1AG,1,desarrollo,10,Inteligencia artificial
-M9JL7H40q-ix2XYz1AG,2,sustitucion_humano,4,Inteligencia artificial
-M9JL7H40q-ix2XYz1AG,3,desconocimiento,2,Inteligencia artificial
-M9JL7H40q-ix2XYz1AG,4,nada,5,Inteligencia artificial
-M9JL7H40q-ix2XYz1AG,5,nada,5,Inteligencia artificial
-M9JN7xfG3zaAyG6fJB1,1,internet,10,Big data
-M9JN7xfG3zaAyG6fJB1,2,pagina_web,9,Big data
-M9JN7xfG3zaAyG6fJB1,3,trabajo_colaborativo,10,Big data
-M9JN7xfG3zaAyG6fJB1,4,plagio,0,Big data
-M9JN7xfG3zaAyG6fJB1,5,analisis_fuente,5,Big data
-M9JN7xfG3zaAyG6fJB1,6,investigacion,9,Big data
-M9JN7xfG3zaAyG6fJB1,7,brecha_digital,1,Big data
-M9JN7xfG3zaAyG6fJB1,8,celular,5,Big data
-M9JN7xfG3zaAyG6fJB1,9,aplicacion,5,Big data
-M9JN7xfG3zaAyG6fJB1,10,habilidad_digital,10,Big data
-M9JN7xfG3zaAyG6fJB1,11,espacio-tiempo,8,Big data
-M9JN7xfG3zaAyG6fJB1,12,formacion,10,Big data
-M9JN7xfG3zaAyG6fJB1,13,facebook,5,Big data
-M9Jhtr7PZhf8u657mwP,1,informacion,7,Big data
-M9Jhtr7PZhf8u657mwP,2,control,1,Big data
-M9Jhtr7PZhf8u657mwP,3,investigacion,7,Big data
-M9Jhtr7PZhf8u657mwP,4,corporacion,6,Big data
-M9Jhtr7PZhf8u657mwP,5,estado,2,Big data
-M9KGZz9Ev3Fw9pESmV8,1,hacker,5,Big data
-M9KGZz9Ev3Fw9pESmV8,2,internet,10,Big data
-M9KGZz9Ev3Fw9pESmV8,3,base_dato,6,Big data
-M9KGZz9Ev3Fw9pESmV8,4,informacion,7,Big data
-M9KGZz9Ev3Fw9pESmV8,5,milenio,5,Big data
-M9KH7hg2DRbxopdU9uX,1,robot,10,Inteligencia artificial
-M9KH7hg2DRbxopdU9uX,2,vigilancia,0,Inteligencia artificial
-M9KH7hg2DRbxopdU9uX,3,privacidad,0,Inteligencia artificial
-M9KH7hg2DRbxopdU9uX,4,omnipotente,8,Inteligencia artificial
-M9KH7hg2DRbxopdU9uX,5,segregadora,5,Inteligencia artificial
-M9KWIKYfADmr-yPUb6N,1,robot,8,Inteligencia artificial
-M9KWIKYfADmr-yPUb6N,2,maquina,5,Inteligencia artificial
-M9KWIKYfADmr-yPUb6N,3,futuro,8,Inteligencia artificial
-M9KWIKYfADmr-yPUb6N,4,tecnologia,10,Inteligencia artificial
-M9KWIKYfADmr-yPUb6N,5,sentimiento,3,Inteligencia artificial
-M9KnSQurkRx9MBn0NG-,1,marketing,2,Big data
-M9KnSQurkRx9MBn0NG-,2,programacion,8,Big data
-M9KnSQurkRx9MBn0NG-,3,conocimiento,9,Big data
-M9KnSQurkRx9MBn0NG-,4,decision,8,Big data
-M9KnSQurkRx9MBn0NG-,5,informacion,7,Big data
-M9LbxnlRFTxvFgQGqBc,1,avance,8,Inteligencia artificial
-M9LbxnlRFTxvFgQGqBc,2,robot,3,Inteligencia artificial
-M9LbxnlRFTxvFgQGqBc,3,contaminacion,1,Inteligencia artificial
-M9LbxnlRFTxvFgQGqBc,4,maquina,3,Inteligencia artificial
-M9LbxnlRFTxvFgQGqBc,5,programa,5,Inteligencia artificial
-M9LeLLEMuhEp6RtvS1e,1,futuro,10,Inteligencia artificial
-M9LeLLEMuhEp6RtvS1e,2,algoritmo,10,Inteligencia artificial
-M9LeLLEMuhEp6RtvS1e,3,ciencia,10,Inteligencia artificial
-M9LeLLEMuhEp6RtvS1e,4,conocimiento,10,Inteligencia artificial
-M9LeLLEMuhEp6RtvS1e,5,resolucion_problema,10,Inteligencia artificial
-M9NrcHOP_XCInUYhXPx,1,big_datar,10,Ciencia de datos
-M9NrcHOP_XCInUYhXPx,2,indicador,10,Ciencia de datos
-M9NrcHOP_XCInUYhXPx,3,dato,10,Ciencia de datos
-M9NrcHOP_XCInUYhXPx,4,informacion,10,Ciencia de datos
-M9NrcHOP_XCInUYhXPx,5,analisis,10,Ciencia de datos
-M9NueC2e3H_oQxUZR6x,1,algoritmo,8,Ciencia de datos
-M9NueC2e3H_oQxUZR6x,2,proceso,7,Ciencia de datos
-M9NueC2e3H_oQxUZR6x,3,palabra,7,Ciencia de datos
-M9NueC2e3H_oQxUZR6x,4,almacenamiento,5,Ciencia de datos
-M9NueC2e3H_oQxUZR6x,5,valoracion,7,Ciencia de datos
-M9O3ozw7PmJkiRsQReK,1,investigacion,10,Big data
-M9O3ozw7PmJkiRsQReK,2,analisis,10,Big data
-M9O3ozw7PmJkiRsQReK,3,marketing,3,Big data
-M9O3ozw7PmJkiRsQReK,4,seguimiento,4,Big data
-M9O3ozw7PmJkiRsQReK,5,almacenaje,5,Big data
-M9OIV5nFgFaAEEzkr-f,1,poder,6,Big data
-M9OIV5nFgFaAEEzkr-f,2,politico,7,Big data
-M9OIV5nFgFaAEEzkr-f,3,potencial,10,Big data
-M9OIV5nFgFaAEEzkr-f,4,informacion,5,Big data
-M9OIV5nFgFaAEEzkr-f,5,invasivo,10,Big data
-M9OMfjG-MEX7PZ7FKPZ,1,numero,5,Big data
-M9OMfjG-MEX7PZ7FKPZ,2,informacion,6,Big data
-M9OMfjG-MEX7PZ7FKPZ,3,investigacion,7,Big data
-M9OMfjG-MEX7PZ7FKPZ,4,estadistica,5,Big data
-M9OMfjG-MEX7PZ7FKPZ,5,peoyeccion,5,Big data
-M9P8cEyiTKn1oVHRZgj,1,respuesta,10,Big data
-M9P8cEyiTKn1oVHRZgj,2,informacion,10,Big data
-M9P8cEyiTKn1oVHRZgj,3,gran_volumen_dato,10,Big data
-M9P8cEyiTKn1oVHRZgj,4,tecnologia,10,Big data
-M9P8cEyiTKn1oVHRZgj,5,vulnerable,2,Big data
-M9PCFIA2SK6NYpI1YqT,1,poder,0,Big data
-M9PCFIA2SK6NYpI1YqT,2,informacion,3,Big data
-M9PCFIA2SK6NYpI1YqT,3,control,0,Big data
-M9PCFIA2SK6NYpI1YqT,4,sistema,3,Big data
-M9PCFIA2SK6NYpI1YqT,5,dinero,2,Big data
-M9PJrGJKTSP7OS_lXDV,1,teconologia,9,Inteligencia artificial
-M9PJrGJKTSP7OS_lXDV,2,rapidez,10,Inteligencia artificial
-M9PJrGJKTSP7OS_lXDV,3,efectividad,10,Inteligencia artificial
-M9PJrGJKTSP7OS_lXDV,4,reemplazo,2,Inteligencia artificial
-M9PJrGJKTSP7OS_lXDV,5,eficiencia,10,Inteligencia artificial
-M9PRvoYlkBdwLYrx2e_,1,tecnologia,7,Inteligencia artificial
-M9PRvoYlkBdwLYrx2e_,2,cambio,7,Inteligencia artificial
-M9PRvoYlkBdwLYrx2e_,3,dato,6,Inteligencia artificial
-M9PRvoYlkBdwLYrx2e_,4,informacion,6,Inteligencia artificial
-M9PRvoYlkBdwLYrx2e_,5,poder,0,Inteligencia artificial
-M9QE6KTmEE9p-e3QXHC,1,generar_informacion,10,Big data
-M9QE6KTmEE9p-e3QXHC,2,analisis_dato,10,Big data
-M9QE6KTmEE9p-e3QXHC,3,decision_base_informacion,10,Big data
-M9QE6KTmEE9p-e3QXHC,4,eficiencia,10,Big data
-M9QE6KTmEE9p-e3QXHC,5,planificacion,10,Big data
-M9QE6KTmEE9p-e3QXHC,6,reduccion_costo,10,Big data
-M9QXH21QPvGVw701pUq,1,saber,9,Conocimiento
-M9QXH21QPvGVw701pUq,2,poder,9,Conocimiento
-M9QXH21QPvGVw701pUq,3,educacion,8,Conocimiento
-M9QXH21QPvGVw701pUq,4,razon,5,Conocimiento
-M9QXH21QPvGVw701pUq,5,pensamiento,5,Conocimiento
-M9QeCwpZuHehoplohmr,1,pelicula,10,Inteligencia artificial
-M9QeCwpZuHehoplohmr,2,ciencia_ficcion,10,Inteligencia artificial
-M9QeCwpZuHehoplohmr,3,apocalipsis,0,Inteligencia artificial
-M9QeCwpZuHehoplohmr,4,soberania_informatico,5,Inteligencia artificial
-M9QeCwpZuHehoplohmr,5,red_neuronal,10,Inteligencia artificial
-M9Qf1k4_L4Yd01_Y4ai,1,gran_cantidad_contenido,10,Big data
-M9Qf1k4_L4Yd01_Y4ai,2,informacion,10,Big data
-M9Qf1k4_L4Yd01_Y4ai,3,almacenamiento,10,Big data
-M9Qf1k4_L4Yd01_Y4ai,4,capacidad,10,Big data
-M9Qf1k4_L4Yd01_Y4ai,5,tecnologia,10,Big data
-M9Qfim_m64rR6shkBTw,1,robotico,10,Inteligencia artificial
-M9Qfim_m64rR6shkBTw,2,nuevo_tecnologia,10,Inteligencia artificial
-M9Qfim_m64rR6shkBTw,3,progreso,10,Inteligencia artificial
-M9Qfim_m64rR6shkBTw,4,avance,10,Inteligencia artificial
-M9Qfim_m64rR6shkBTw,5,adaptacion,10,Inteligencia artificial
-M9R1ddKDnwurYNBJyaM,1,educacion,10,Conocimiento
-M9R1ddKDnwurYNBJyaM,2,idea,10,Conocimiento
-M9R1ddKDnwurYNBJyaM,3,lectura,10,Conocimiento
-M9R1ddKDnwurYNBJyaM,4,investigacion,10,Conocimiento
-M9R1ddKDnwurYNBJyaM,5,aprender,10,Conocimiento
-M9RALdfQgb042OUIUuf,1,poder,7,Conocimiento
-M9RALdfQgb042OUIUuf,2,saber,10,Conocimiento
-M9RALdfQgb042OUIUuf,3,inteligencia,10,Conocimiento
-M9RALdfQgb042OUIUuf,4,vocacion,10,Conocimiento
-M9RALdfQgb042OUIUuf,5,estudio,10,Conocimiento
-M9RK7oRmnhZsy280u5Y,1,tecnologia,10,Big data
-M9RK7oRmnhZsy280u5Y,2,innovacion,10,Big data
-M9RK7oRmnhZsy280u5Y,3,sistema_dato,5,Big data
-M9RK7oRmnhZsy280u5Y,4,rapidez,10,Big data
-M9RK7oRmnhZsy280u5Y,5,eficacia,10,Big data
-M9S0lo0Ll60FI_v1roX,1,gran,7,Big data
-M9S0lo0Ll60FI_v1roX,2,valorativo,4,Big data
-M9S0lo0Ll60FI_v1roX,3,importante,7,Big data
-M9S0lo0Ll60FI_v1roX,4,dificil,3,Big data
-M9S0lo0Ll60FI_v1roX,5,no_entendi,5,Big data
-M9S5ykM1oVw0MVUF6s-,1,dato,10,Ciencia de datos
-M9S5ykM1oVw0MVUF6s-,2,informatica,10,Ciencia de datos
-M9S5ykM1oVw0MVUF6s-,3,conexion,10,Ciencia de datos
-M9S5ykM1oVw0MVUF6s-,4,vincular,10,Ciencia de datos
-M9S5ykM1oVw0MVUF6s-,5,aprender,0,Ciencia de datos
-M9SGUQF-nnnc8VBAvEQ,1,analisis_el_informacion,7,Ciencia de datos
-M9SGUQF-nnnc8VBAvEQ,2,evolucion_el_medio_informacion,6,Ciencia de datos
-M9SGUQF-nnnc8VBAvEQ,3,metodo_registrar_dato,7,Ciencia de datos
-M9SGUQF-nnnc8VBAvEQ,4,el_privacidad_el_dato_y_problema,7,Ciencia de datos
-M9SGUQF-nnnc8VBAvEQ,5,modelo_estructurado_el_informacion,6,Ciencia de datos
-M9SvBsG9psHw7A1nUmS,1,saber,10,Conocimiento
-M9SvBsG9psHw7A1nUmS,2,aprendizaje,10,Conocimiento
-M9SvBsG9psHw7A1nUmS,3,cultura,7,Conocimiento
-M9SvBsG9psHw7A1nUmS,4,construccion,7,Conocimiento
-M9SvBsG9psHw7A1nUmS,5,educacion,10,Conocimiento
-M9TX6P0u_6GVcQfz_ai,1,procesamiento,10,Ciencia de datos
-M9TX6P0u_6GVcQfz_ai,2,analisis,9,Ciencia de datos
-M9TX6P0u_6GVcQfz_ai,3,investigacion,9,Ciencia de datos
-M9TX6P0u_6GVcQfz_ai,4,interpretacion,9,Ciencia de datos
-M9TX6P0u_6GVcQfz_ai,5,neutralidad,1,Ciencia de datos
-M9Tzkto-oWxJLNE-0BD,1,entendimiento,5,Conocimiento
-M9Tzkto-oWxJLNE-0BD,2,contexto,10,Conocimiento
-M9Tzkto-oWxJLNE-0BD,3,estudio,5,Conocimiento
-M9Tzkto-oWxJLNE-0BD,4,observacion,10,Conocimiento
-M9Tzkto-oWxJLNE-0BD,5,analisis,10,Conocimiento
-M9Tzkto-oWxJLNE-0BD,6,encuentro,10,Conocimiento
-M9UIetRkxSPvL0RnpPd,1,tecnologia,10,Ciencia de datos
-M9UIetRkxSPvL0RnpPd,2,comunicacion,8,Ciencia de datos
-M9UIetRkxSPvL0RnpPd,3,control,5,Ciencia de datos
-M9UIetRkxSPvL0RnpPd,4,observacion,10,Ciencia de datos
-M9UIetRkxSPvL0RnpPd,5,internet,6,Ciencia de datos
-M9UPWfhWsEnHbOgssvH,1,software,10,Big data
-M9UPWfhWsEnHbOgssvH,2,hardware,9,Big data
-M9UPWfhWsEnHbOgssvH,3,plataforma,9,Big data
-M9UPWfhWsEnHbOgssvH,4,internet,9,Big data
-M9UPWfhWsEnHbOgssvH,5,base_dato,8,Big data
-M9UnyBP_fIDBDCXAT29,1,informacion,8,Big data
-M9UnyBP_fIDBDCXAT29,2,global,8,Big data
-M9UnyBP_fIDBDCXAT29,3,archivo,7,Big data
-M9UnyBP_fIDBDCXAT29,4,comunicacion,8,Big data
-M9UnyBP_fIDBDCXAT29,5,conexion,5,Big data
-M9Uz9HOiWfTVDyBx7I7,1,nuevo,10,Inteligencia artificial
-M9Uz9HOiWfTVDyBx7I7,2,humo,0,Inteligencia artificial
-M9Uz9HOiWfTVDyBx7I7,3,futuro,7,Inteligencia artificial
-M9Uz9HOiWfTVDyBx7I7,4,mal_usado_el_termino,0,Inteligencia artificial
-M9Uz9HOiWfTVDyBx7I7,5,posibilidad_nuevo,10,Inteligencia artificial
-M9VfydKeIrAH2myA3oV,1,robot,6,Inteligencia artificial
-M9VfydKeIrAH2myA3oV,2,computadora,8,Inteligencia artificial
-M9VfydKeIrAH2myA3oV,3,virtualidad,6,Inteligencia artificial
-M9VfydKeIrAH2myA3oV,4,terapeutico,7,Inteligencia artificial
-M9VfydKeIrAH2myA3oV,5,especialista,8,Inteligencia artificial
-M9VnOxy1vMHrL8Gzyhz,1,computadora,6,Big data
-M9VnOxy1vMHrL8Gzyhz,2,mucho_cantidad,3,Big data
-M9VnOxy1vMHrL8Gzyhz,3,desorden,1,Big data
-M9VnOxy1vMHrL8Gzyhz,4,tecnologia,8,Big data
-M9VnOxy1vMHrL8Gzyhz,5,clasificacion,7,Big data
-M9Vq68asFdI-Ys_aRyj,1,gran_cantidad_dato,8,Big data
-M9Vq68asFdI-Ys_aRyj,2,prevision_suceso,9,Big data
-M9Vq68asFdI-Ys_aRyj,3,peligrosidad_el_uso_ese_dato,1,Big data
-M9Vq68asFdI-Ys_aRyj,4,manipulacion_fin_politico,1,Big data
-M9Vq68asFdI-Ys_aRyj,5,falta_privacidad,0,Big data
-M9Vq68asFdI-Ys_aRyj,6,venta_dato_consentimiento,2,Big data
-M9Vq68asFdI-Ys_aRyj,7,categorizacion_social_erroneo_gris,1,Big data
-M9WCQ9ukH4aT7M06Dc-,1,datar_entry,5,Ciencia de datos
-M9WCQ9ukH4aT7M06Dc-,2,espionaje,0,Ciencia de datos
-M9WCQ9ukH4aT7M06Dc-,3,inteligencia_artificial,8,Ciencia de datos
-M9WCQ9ukH4aT7M06Dc-,4,procesamiento,10,Ciencia de datos
-M9WCQ9ukH4aT7M06Dc-,5,fuente,3,Ciencia de datos
-M9WGG4v9N1cvwC3ThsY,1,analisis_dato,8,Big data
-M9WGG4v9N1cvwC3ThsY,2,volumen_dato,3,Big data
-M9WGG4v9N1cvwC3ThsY,3,comercio_dato,5,Big data
-M9WGG4v9N1cvwC3ThsY,4,digitalizacion,7,Big data
-M9WGG4v9N1cvwC3ThsY,5,estructura,5,Big data
-M9WGd1GBwvXyXkw7B-b,1,informacion,6,Big data
-M9WGd1GBwvXyXkw7B-b,2,interes,7,Big data
-M9WGd1GBwvXyXkw7B-b,3,habito,7,Big data
-M9WGd1GBwvXyXkw7B-b,4,consumo,7,Big data
-M9WGd1GBwvXyXkw7B-b,5,tic's,5,Big data
-M9WNG8Up41wap7orj47,1,informacion,10,Big data
-M9WNG8Up41wap7orj47,2,mucho,10,Big data
-M9WNG8Up41wap7orj47,3,ingles,10,Big data
-M9WNG8Up41wap7orj47,4,publicidad,5,Big data
-M9WNG8Up41wap7orj47,5,estudio,10,Big data
-M9WNOC5QR71VdppPym7,1,dato,5,Big data
-M9WNOC5QR71VdppPym7,2,metrico,5,Big data
-M9WNOC5QR71VdppPym7,3,complejidad,3,Big data
-M9WNOC5QR71VdppPym7,4,cantidad,4,Big data
-M9WNOC5QR71VdppPym7,5,categorizacion,5,Big data
-M9WO4jDYdki02VpANnC,1,dato_personal,0,Big data
-M9WO4jDYdki02VpANnC,2,espionaje,0,Big data
-M9WO4jDYdki02VpANnC,3,mercado,0,Big data
-M9WO4jDYdki02VpANnC,4,manejo_el_relacion_social,0,Big data
-M9WO4jDYdki02VpANnC,5,orden_mundial,0,Big data
-M9WOiBb4U5IXdnqiGB8,1,dato,7,Big data
-M9WOiBb4U5IXdnqiGB8,2,estadistico,7,Big data
-M9WOiBb4U5IXdnqiGB8,3,mejorar,7,Big data
-M9WOiBb4U5IXdnqiGB8,4,control,7,Big data
-M9WOiBb4U5IXdnqiGB8,5,evaluacion,7,Big data
-M9WeXwoKiVw3aRAG9_O,1,posibilidad,5,Big data
-M9WeXwoKiVw3aRAG9_O,2,camdbridgir_analityc,0,Big data
-M9WeXwoKiVw3aRAG9_O,3,campana_macri,0,Big data
-M9WeXwoKiVw3aRAG9_O,4,genetico_y_patente_monsanto,0,Big data
-M9WeXwoKiVw3aRAG9_O,5,guerra_psicopolitico,0,Big data
-M9WeXwoKiVw3aRAG9_O,6,derecho_humano_4ta_generacion,10,Big data
-M9YPEZQ-ttuxXhJGs5f,1,hipermediacion,5,Big data
-M9YPEZQ-ttuxXhJGs5f,2,cultura_digital,10,Big data
-M9YPEZQ-ttuxXhJGs5f,3,scolari_autor,10,Big data
-M9YPEZQ-ttuxXhJGs5f,4,tecnologia,10,Big data
-M9YPEZQ-ttuxXhJGs5f,5,comunicacion,10,Big data
-M9Z64DJaMWx8MaHNt6y,1,mucho_dato,6,Big data
-M9Z64DJaMWx8MaHNt6y,2,complejo,4,Big data
-M9Z64DJaMWx8MaHNt6y,3,analisis,6,Big data
-M9Z64DJaMWx8MaHNt6y,4,volumen,6,Big data
-M9Z64DJaMWx8MaHNt6y,5,informacion,7,Big data
-M9Zd4cdayURTwJGZqiZ,1,informacion,9,Big data
-M9Zd4cdayURTwJGZqiZ,2,organizacion,9,Big data
-M9Zd4cdayURTwJGZqiZ,3,control,2,Big data
-M9Zd4cdayURTwJGZqiZ,4,despersonalizacion,0,Big data
-M9Zd4cdayURTwJGZqiZ,5,acceso,5,Big data
-M9ZgbMRUoTXemH2Ozap,1,futuro,10,Conocimiento
-M9ZgbMRUoTXemH2Ozap,2,libro,7,Conocimiento
-M9ZgbMRUoTXemH2Ozap,3,aprendizaje,8,Conocimiento
-M9ZgbMRUoTXemH2Ozap,4,poder,10,Conocimiento
-M9ZgbMRUoTXemH2Ozap,5,inteligencia,9,Conocimiento
-M9ZnyLUhv93_A51aj9v,1,dato,8,Big data
-M9ZnyLUhv93_A51aj9v,2,dificil,1,Big data
-M9ZnyLUhv93_A51aj9v,3,computacion,9,Big data
-M9ZnyLUhv93_A51aj9v,4,programacion,8,Big data
-M9ZnyLUhv93_A51aj9v,5,complejo,1,Big data
-M9ZqDt9Fyu2PmYVDeXg,1,estadistico,5,Ciencia de datos
-M9ZqDt9Fyu2PmYVDeXg,2,cuantificacion,5,Ciencia de datos
-M9ZqDt9Fyu2PmYVDeXg,3,poblacion,5,Ciencia de datos
-M9ZqDt9Fyu2PmYVDeXg,4,probabilidad,5,Ciencia de datos
-M9ZqDt9Fyu2PmYVDeXg,5,variable,5,Ciencia de datos
-M9_-uaDD0pyk4gmPDbe,1,pesado,2,Big data
-M9_-uaDD0pyk4gmPDbe,2,trafico,5,Big data
-M9_-uaDD0pyk4gmPDbe,3,dato,7,Big data
-M9_-uaDD0pyk4gmPDbe,4,hardware,5,Big data
-M9_-uaDD0pyk4gmPDbe,5,internet,7,Big data
-M9aPYmq3AHQO7p_IPEO,1,estadistico,7,Big data
-M9aPYmq3AHQO7p_IPEO,2,informacion,4,Big data
-M9aPYmq3AHQO7p_IPEO,3,privacidad,3,Big data
-M9aPYmq3AHQO7p_IPEO,4,comunicacion,3,Big data
-M9aPYmq3AHQO7p_IPEO,5,aa,5,Big data
-M9bPEajqZ48NB8XfdgH,1,gran_datar,10,Big data
-M9bPEajqZ48NB8XfdgH,2,buen_informacion,10,Big data
-M9bPEajqZ48NB8XfdgH,3,informacion,0,Big data
-M9bPEajqZ48NB8XfdgH,4,sarcasmo_fake_new,0,Big data
-M9bPEajqZ48NB8XfdgH,5,iluminatu_manipulacion_contenido,0,Big data
-M9bPoiiLoLSzMU41IRv,1,saber,10,Conocimiento
-M9bPoiiLoLSzMU41IRv,2,informacion,10,Conocimiento
-M9bPoiiLoLSzMU41IRv,3,cimiento_neuronal,10,Conocimiento
-M9bPoiiLoLSzMU41IRv,4,poder,10,Conocimiento
-M9bPoiiLoLSzMU41IRv,5,the_big_datar,10,Conocimiento
-M9czmwIOgkbjN6KWFvw,1,robotica,5,Inteligencia artificial
-M9czmwIOgkbjN6KWFvw,2,mente,5,Inteligencia artificial
-M9czmwIOgkbjN6KWFvw,3,razonamiento,5,Inteligencia artificial
